"SURVEY_YEAR","BIOMASS_MALE_GE25","CV_BIOMASS_MALE_GE25","CI_BIOMASS_MALE_GE25","BIOMASS_MALE_LE94","CV_BIOMASS_MALE_LE94","CI_BIOMASS_MALE_LE94","BIOMASS_MALE_GE95","CV_BIOMASS_MALE_GE95","CI_BIOMASS_MALE_GE95","BIOMASS_MALE_GE78","CV_BIOMASS_MALE_GE78","CI_BIOMASS_MALE_GE78","BIOMASS_MALE_GE102","CV_BIOMASS_MALE_GE102","CI_BIOMASS_MALE_GE102","BIOMASS_MALE_95TO101","CV_BIOMASS_MALE_95TO101","CI_BIOMASS_MALE_95TO101","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL","GTOTAL_MT","CV_GTOTAL_MT","CI_GTOTAL_MT"
2003,246231.7224601516621798600260724830785621,0.0724100488818503660656040567320623733101,34946.11607681951728697792893025312314,161050.5964659974339467967637849310534616,0.0956619944495715147500699696853395778407,30196.5856798516395363150164802910633626,85401.8365265029194768929380259184861715,0.0807481773907901925367679827428293609082,13516.2435848689932213602153961099099282,139927.6739983214800816636372017798632006,0.0761310671950326672488292421237416775277,20879.5725771572424201290338365688426174,60012.1044091099548232652725815853474477,0.0818445891453394386820454242046379741475,9626.865417057202647443433671681779292015,25389.7321173929646536276654443331387236,0.0907616632314721918908684096963890864213,4516.652059313182736748854021513120218616,246452.4329925003534236897018108495396368,0.0723628540389546715210462958769859982118,34954.6428149158570953634688945556433126,29763.4765571670007086348614172981979605,0.1526373535869464621506614129020539314452,8904.31585865685920995099871143286478326,77798.0704358979087834180485549954885235,0.2834811806261033361242277674079782918666,43226.4061608981265713821346313272149826,107561.5469930649094920529099722936864841,0.2108269785778576650971611263384260212188,44446.6768888679274023800181142718589128,354013.9799855652629157426117831432261167,0.0960853179657532955780311398821472259198,66670.4698292203286638764739494745422167
2004,259181.0745054185135309640214788297088968,0.0732513762684937397017849652852697500152,37211.326004127086190772833743426895314,176111.5291090284317571752666966306372514,0.0918208166035339945429370160774754753035,31694.5806555325549099863794314335110539,83146.9493775123783213791838187637263143,0.1198228906357805463821525569357183982454,19527.2993310424762895106037395851780678,116241.3085533609536368121666783589620608,0.0959787794814430956508331427176695440516,21867.1298837437355731903907795563321577,67537.4740200255423628547524598795140664,0.135234924657522663019837810552829230367,17901.5134128887950027283069212713586454,15609.475357486835958524431358884212248,0.0872965744938336073908713198974093201834,2670.801307574838726909814736653040853786,259258.4784865408100785544505153943635666,0.0732363092872820010656050003095489429983,37214.7828669492812176873170779163801083,58588.6527442718141938374385105013735342,0.2504722455825019703052174573196521945044,28762.6695802819085907428981414774330986,94242.2677838072047689207180370946493516,0.1980402309867626229785462565871504331434,36580.9705420181722653049894194924282345,152830.9205280790189627581565475960228862,0.1555537202696051964367672652434991482012,46595.8997903272897602168753188790043669,412089.3990146198290413126070629903864511,0.0889022996987383419270990631172828572988,71805.9626975865735797008993019588448057
2005,448962.9988168374372554907447713467828334,0.0833488165395496914836448893486239053534,73344.2478580040715674755713438160414111,356382.0265974921697000822252189240152034,0.0996933458344809753746430265029856923576,69636.6765884828889727611230113575531893,92592.2598277028701269617156048829641824,0.076331530781771323783705283471877543487,13852.7095051364571996282861355717254762,199274.2141118597627997232484619849771992,0.080776218707984799513406241617281574953,31549.3703038442952185701025772695360583,73727.6131704816484147142364709209684418,0.0789042799015218647162702409961236580794,11402.1514831066351605568818389748671427,18864.6466572212217122474791339619957405,0.1035962777392961563907417946645817769548,3830.442062128142020261677414517229369403,448974.2864251950398270439408238069793865,0.0833466264028834171716948517794816507255,73344.16454575652928950218015314381696,97510.9784114904305266991153048363295058,0.1881711080699106186720041521369478439767,35963.5477590757226604648362491846747205,132802.8354303960324971444526673342225229,0.1608816000113648641437623153417219166922,41876.443994172653507756322095982677262,230313.81384188646302384356797217055203,0.1194541836864741842515522219576510287793,53923.4193034342071525617861816011733653,679288.1002670815028508875087959775314191,0.0838179609491324072869114472093027765382,111595.6251843372900782652928544753865244
2006,405302.9885192332737054659858513436746805,0.1515752326149521066490613170924781149475,120410.4337381025712283731095398243850074,227507.7313710324565878371349064338463773,0.0989340052005619107548043108572946038445,44116.172114114343771757198538912867828,177810.2929704270334172510623193748278168,0.2458200317069545776120521688260539623257,85670.2904373939817597063615124649215943,271677.0307910488774811499666849202905633,0.1862174097607093946447444504949024323476,99158.3462121636394981236232268978400829,142020.2045245798823422339623065711956917,0.2605280661274079022035100772231701205845,72520.4885021831753747150772058558111355,35790.0884458471510750171000128036321235,0.2007667074827017439520669663581201170575,14083.4981068633401731167966119203751919,405318.0243414594900050881972258086741916,0.1515690759037607763326215059236924537201,120410.0096572831415253501543762977305068,48429.0668697293172607249155133188568168,0.1561891678428221824869043205601447050976,14825.627481423326370226448737873207941,101017.7536596267668230785845611930820617,0.1563714142166752306302807876888256403351,30960.7264414652123321581894527433394742,149446.8205293560840838035000745119388783,0.121465262618464309206107097438866546988,35579.0907140617705298901746132846420825,554764.8448708155740888916973003206130728,0.1280792368486757038043199517096925748544,139265.5616045949242819672416963956330038
2007,447151.0078275126142582150540074530864501,0.088633262569573930610926681464500717679,77679.6072626500455675015508272679133059,252890.001726711715604756681925776739916,0.0832336034498459161857558238379529056055,41255.934395497865028007844058163123163,194276.1537030982210382822274742814667593,0.1502217618983957035087936581233919192217,57201.6319640809774947742998804288744568,302359.4050947632326371132903988339158712,0.116181094550083639961868751062180588475,68851.7553975865872131782229952815217758,146765.8862814622181589222785122664985378,0.1704885024532824049057819745676728508505,49042.9164801762661571910700566412811119,47510.2674216360028793599489620149682225,0.1124022930185126755815701840164984695257,10466.9154802246683370274997490491391031,447166.1554298099366430389094000582066746,0.0886295563272430691697633026698676812397,77678.9904021940152022799767382311537406,51898.6113475934623298273589216269190732,0.1856332416358762401171292961038701859369,18882.8506232743217948621435838371222254,113358.4461346914535493754130375407454664,0.2239476607807544260007787167910188639285,49757.2633295463966016805722059058781878,165257.0574822849158792027719591676645398,0.1642338976043960240606294575069307897024,53195.9888876207626312446815847687781239,612423.212912094852522241681359225871215,0.089168203842620684846464104912106260637,107033.0086583207896078463601570594988177
2008,360222.4122203266111247131111966987734822,0.0739867850677008033704924439537667152324,52237.3284514474876406137044808408032958,221622.0678079631984315147631033915958636,0.0925667809143983365900512228728860826249,40209.0891372882971134087025087834815497,139270.6549982979674991304328361276985802,0.0896452897457090990350604631212091156783,24470.5181119783365121363179844228364605,225324.8210563518241123080826649166537249,0.0807279778342958962639385562476434309072,35652.4336331175642173514608449572643009,103587.3567443515726884174027708120329825,0.0980192277757062732287030255601958051911,19900.9633221995628408551556510809302681,35683.2982539463948107130300653156655974,0.087868836446550658566245235069806241783,6145.481800373024808917438954823892432511,360892.7228062611659306451959395192944441,0.0737967087216883851174014504616548444468,52200.0824836329370269281396621910226016,17166.8918115914134010023149341843774652,0.1333107960836968726760270081473019444577,4485.522746824459070683142593799478044645,102688.4479541993972444207562666775788426,0.1664516920093678910472032872642917884638,33501.6251871131086431524226795851067433,119855.3397657908106454230712008619563082,0.1438100843377690247266261784781262574558,33783.3567792986625315792900064817020592,480748.0625720519765760682671403812507563,0.0729372653594599878408732215333920707707,68726.3200612934974985122662438187689625
2009,388218.2748713217243186042231135409354608,0.0882063662686208410024673743382597693461,67116.9137571249757586204100647787628466,191196.3005540598730284728843548488443566,0.0674002829313508195392567300590194516116,25257.9021154315968857659105906309651051,197191.8106240279198043199344262277220635,0.1426779924838658761092637259340281716581,55144.4660812261191672179908056172799366,286140.8183170350056838439972068415680637,0.1123345124931826205935750892278250848356,63001.2390868871558821225476906002525029,149634.068569222042014201148233976054518,0.1660721478611523599884990405845180363025,48706.100274567561683374515796810449408,47557.7420548058777901187861922516675449,0.1159902765795685127273370469943085451153,10811.8218826959530164377487498833275364,388388.1111780877928327928187810765664218,0.0881658708312459326218744693717218542659,67115.4490433369908584431665846103065304,57800.9325225796418278657166813157544938,0.2322072084164345396191776362706473198729,26306.7146424724438097331065697223706024,102613.4951722179478562622090435675478053,0.1649845317969835897790804978640001268794,33182.0933357992116340017448201802926057,160414.4276947975896841279257248833022991,0.1359461513256856431008496402250491373306,42743.1391619516137326160149153306858079,548802.5388728853825169207445059598687209,0.0862977519537963670193946675212603119779,92826.4337276812643127278232438581331134
2010,500752.8278972951739912312194671557998976,0.0730456943887363239926275328805776275249,71692.5625405273484953853470817272882451,294854.4373980342766003786240390893328262,0.0900235985870123719267646679336293662924,52025.9607272832124990084706930373672748,206237.7575523055771669106541468961039668,0.113845596676535009272396426883604949008,46019.3507089146739363301401398010217571,263336.4262073114988644558053473530278696,0.0986233952456032490612988707951102959441,50903.4195910402987979855890417181673234,168909.2577016350316374541999023384384312,0.1288799214354851579845727236487192505684,42667.2632501331648781012320077549931453,37328.4998506705455294564542445576655359,0.1038657456069957998493910615279761318611,7599.218839985834066617751030071465756781,501092.1949503398537672892781859854367901,0.0730235854773158726803518219195115800367,71719.4355107450639763354343889358436863,181016.9786391365624421700504578009524926,0.1295582018500522019728777630543059176393,45966.3791433590513196139770936405309377,202809.7524809915378033848296538830119126,0.1199087657527657361839014030975329430192,47664.5875211344432539628892319345213018,383826.7311201281002455548801116839644068,0.0993708332993226558268996039949997738977,74756.7169433658902917109704366780590705,884918.9260704679540128441582976694011946,0.0740486022573912226676319919389565362682,128432.9387897945448539757005527302888437
2011,505460.4732366634840662819267161011407504,0.0721228711436029286761546874473920331858,71452.3107356875769483442572858016890833,294000.5484499568721387721485004954708519,0.0997713429160226137127898272625131554526,57492.345892322760887080566717954680337,211551.5509133232616956412713586769910405,0.0790661062027774355247435416807135300471,32784.0524880751858020792729757616505329,279722.1615205703313697629676994039450213,0.0750150893664492868814330720776037032235,41127.4305707142128911122627694889782222,176890.2683890050163977488020693050337692,0.0812665995677683685387157594090752723632,28175.5303928645177095630291845665704722,34661.2825243182452978924692893719572714,0.1176820964006637701568780211612473302941,7994.864287139025936233809308596393958164,505552.0993632801338344134198591724618921,0.0721136119485509695290058088907809419803,71456.0883099873758974998988401784397195,78562.7009599238484984497528796769711528,0.1229221947824873449035495436103235081584,18927.9152748667670333533927683962663014,342774.7749698991462871925092595243095586,0.1193747303359616884891315181945082067693,80200.5468028832553358417005858964452942,421337.4759298229947856422621392012807134,0.1020768679772430005536791057491395878755,84297.2674125325510954729582339159425691,926889.5752931031286200556819983737426081,0.0680601562347165446428912063850539950896,123645.1286412861795511150035503243074878
2012,359470.7587839940021172661583129213261742,0.075102662588938296605543497289194339425,52914.5337707861006612244109692646147578,234375.3432426672960281650233724010429824,0.0876033870443897526758730120623704506662,40242.8648591881998694849494553763918213,125217.0219890282975485707257657769718012,0.1130286002713025968707719296141533653212,27740.0852620991426578787668838187752949,193677.6707700284398627136695289832816675,0.0919705692245739496157754394975856820874,34912.7854285459207456277302447514891843,99254.3684869767422491441960056359067752,0.1206540127365639041484172183062008436478,23471.858165591105764820646216066871624,25962.6535020515552994265297601410650259,0.1088901714277942415284764753469230544857,5541.072469495280085880707378922459560094,359592.3652316955935767357491381780147835,0.0750732222908421937810307817568924673251,52911.6848354924423236519627065888878425,75616.0985557475928626024046471936386425,0.124605354541270026620148000438587511009,18467.4547083504286340884134875818397893,286803.8604959582850023497508380119408836,0.1597701649631731983653803848481433347422,89812.4922028877695728527579843666709349,362419.9590517058778649521554852055795262,0.1293274041002732139048097733476292239776,91866.8316966374965850316776331291253038,722012.3242834014714416879046233835943092,0.0818815478862718340829241749558283727367,115874.1939423679409226200417446784550837
2013,300016.1282991637087014766491130377839611,0.0737162579051683001412681283362302057874,43347.4899272459788583304305165417536257,195474.1074796547242560713575072804583037,0.0903163959660864707574403795536815939976,34602.8531088096886716549614845641938436,104633.1947705472848599726334302777543424,0.0954021337345229787303944116422391040002,19565.1708795174792018822327114886711756,179727.8011301072927220569992196993470057,0.0881640395882437864437543474213146066083,31057.2367889278599636038206008235317849,75846.7975085951439381371067243578518422,0.1052019083073477980535500905891847632353,15639.2865603341954211934535053981189632,28786.3972619521409218355267059199025005,0.091757268509951410110954089652618757366,5177.067918678182440031053924364486028349,300107.3022502020091160439909375582126472,0.0736947557411481785850700139153733420496,43348.0152975085897620566250996519479742,61214.3462731171837934074830178512498363,0.1435827999898142128295875445688068094783,17227.0813853828188015460042554984925717,249542.3456418718504568724854831612832811,0.1428048327182821209084551218173574621165,69846.2717340098842261090963536926150071,310756.691914989034250279968501012533117,0.1193049398320886627738349856419523857606,72666.6245254198930753063154759940677875,610863.9941651910433663239594385707457628,0.0786433660763831713124633929321269793843,94159.1854033888370846976218068135825406
2014,426037.2935976521054082454153318000228063,0.1364791845603643253539787480961429300902,113964.6359481236851583859207314980102251,260739.426130187076436018282046549023122,0.1847107388915643836515442743775798709477,94396.2892349918764472348128569567711433,165748.2541004495401011311964328868579478,0.1580069074428296016907288123594488987238,51331.1633271422516709684525965402403533,246147.3005489547783152253785228372804665,0.1234619140717740016651475297111880187851,59564.0410639734014038427137620699317192,126423.0818090206461565675858870160280943,0.1800696982793764083849833784501328800205,44619.3337459225652054084783073888343506,39325.1722914288939445636105458708298532,0.1294622037553986714686547565267789433747,9978.601997101886042990294029788461870054,426487.6802306366165371494784794358810718,0.1363380458107517486813161792800642512857,113967.133894611324766547882504072851471,100277.5473168694293123203393758913190436,0.3349525619232153531832872211354647987804,65832.9138992372556220044422054781648416,203257.9107764518666048862862546968976701,0.1572332848511679267712267343181947056703,62639.4616073995774845330530105730175875,303535.4580933212959172066256305882167142,0.1504997925463121053556098740700947962577,89536.7660080495469000737162004876713842,730023.1383239579124543561041100240977828,0.1283270131356007776093697692116793957313,183616.1101675424589261866704993415865877
2015,243247.0138289216126914440540501562414127,0.0772301579453713846220181207921562188678,36820.5703835852049726455737376518036036,168061.082123558619667499714137260651856,0.096711684147408077583681319480478127489,31856.801771938213977923712861263002894,75336.5474221142955060748433119215949816,0.107267202903791713652784257440280405,15839.0358080621589689713057447247101569,124359.818399935892628328274792830519076,0.0792899085013035903502057133934616265323,19326.5380994525092795075109429057258238,55440.2770255705568940984226401885677949,0.1263323051254225508769478820181744952299,13727.6400671273733825361330874780577544,19896.2703965437386119764206717330271866,0.0837468379199872298840297053191937761563,3265.849474938713514973481942023055103103,243397.6295456729151735745574491822468358,0.0772175072618228169682680335171641645395,36837.3341248287779900189369071747021289,71005.7905821918742319714532348552383441,0.1590359639947658228993239368920809247805,22133.2497347207241740005565920550647035,148885.4054701910554260565992525445778582,0.1354844023888584274722551699972545957839,39536.4343617213488851172214719015350292,219891.1960523829296580280524873998162018,0.1066173182080842565108609022774892958273,45950.6508565193769654126973007887681527,463288.8255980558448316026099365820630399,0.0769672585432243243476938341210522789994,69889.8188071849624309686544766526476371
2016,245889.2802585338883604696563534109538891,0.0968338551743770468091388550345449989773,46668.3976288338919995197964292708538571,192148.0620484867219098245422288020236716,0.1213119654377405091476592935775127135204,45687.3237618234864472947518935975749801,54428.3244425696857393451395309495125427,0.0813255100610815788255783859065773381833,8675.766044241546250426893296022434413133,94492.0862051396418201863942735736317188,0.0753710542091114961655836825121833322322,13959.0575773312484249346164895801853601,39074.6660512027509928184360105331991094,0.0900554808933779537582609906803163115591,6897.020170298858496435699629668522386467,15353.6583913669347465267035204163134335,0.0841366567228204926632096715386275226663,2531.938751607228479099933606621387353809,246576.3864910564076491696817597515362121,0.0968742093543280405704617210992110214208,46818.3092740658737657628635303168375542,106099.6085647298465267277411094500071821,0.1828786164389407739745345636229115639613,38030.5652533007306950561807571447262457,90865.0534844613493100189065519297985689,0.1527629387068772258982555114721059134964,27206.392688246024412221414013611641292,196964.6620491911958367466476613798057524,0.1285770993476659724997733401493935378264,49637.2840437454876714439943243451644492,443541.0485402476034859163294211313419694,0.1008204615585543091127282598678181151498,87647.3059386260925615315871200542294262
2017,410894.2672585340315828814342543908106328,0.0828088339801352625633030408147561082469,66690.3233151704950238711258857404190194,356259.8386047615063400517865602541379727,0.0903256363285960204480447360100149341326,63071.6173757840817629622569597486590304,54653.6024746407508613269518055918841104,0.0884252386934133035524447795527344845104,9472.205374779063508692739551555304316316,94279.2499638681059461625628589657634986,0.0824303987300302356482041206762788252425,15232.0932863200798545935628920736839063,38619.9330220482556667636092142072868932,0.1011745512451617917237714934752584122859,7658.414609542917192976609939343378640964,16033.669452592495194563342591384597217,0.0875196173725471416738472935197872500236,2750.390806514833420753910704319885445135,410913.4410794022572013787383658460220863,0.082803997554360076875954263539149947836,66689.5401175773157843436016288343911568,133934.7195415593775594719846606685840606,0.1120219290901220050971008408122176663806,29407.1062841722875341309175233125219572,194317.5953614047825693583867371371648256,0.1500618235510078707874622777264109204669,57152.9193076393691802115443361167764949,328252.3149029641601288303713978057488872,0.0998423078697253667969428094898081089591,64235.9986196439042183516075222994245544,739165.7559823664173302091097636517709679,0.0809904095957223807843520430739422445893,117336.0611788415282760173475929722825752
2018,1000588.48375298536231411603567867672658,0.0782633546900634390982301121893923732286,153486.4463493952374890220324081328904633,903979.2466184397788571984076881225971776,0.0841293545793137268735853217448514976059,149060.3335193630745378038913899824591287,96627.0421910290192546787173589000607027,0.1439355577727566246367466743097738265095,27259.8117388470005530456835434904684453,264009.9871125367032628555672812162936096,0.1150565156758476943906042931231143652956,59537.0956727560968673041736354929136266,54755.9844294645376956126272548986525587,0.1377294809314357921561055970541297485907,14781.3660941854651277015093234789893614,41871.0577615644815590660901040014081438,0.1646604772297844751620937100327972735368,13513.2363721447545107128082510204835373,1000606.28880946879811187712504702265788,0.0782610777644143772687616520049473840772,153484.7120969566218156705516891128443231,164679.9276572609366833037579675148829829,0.1707581960655114462791347313086255666986,55116.0768549074960032319688310281552753,331361.9885210659280951465695678624238059,0.1436469997201892317171467091835191414857,93294.3447258391333791292957560009822294,496041.9161783268647784503275353773067883,0.1159151450194872485142684659353921500833,112697.5904731279891052108735783531778253,1496648.20498779566289032745258239996467,0.0790719550370262942473600805113199808062,231952.0831592405384147242806947373275781
2019,621143.8009719672070073745303326675702396,0.1201062007548518329470524191108598168313,146222.3152320548159134890782696067512045,517163.7868461387346562844559326741591883,0.1254994063770625388791647920389170650159,127211.3465678520655519462428461172878569,103981.1932933057386958353029875301395878,0.1481834465355644040033248930147683813482,30200.2515302822074542081357447061800833,332982.3525714104273915652088109456891927,0.1295878269250221769348550159955320023378,84574.9005692568694839625841376655275818,55056.6702025518439880038648805260418377,0.1465152688418321313353114946885273589608,15810.6199590754245842068145816518019882,48924.5230907538947078314381070040977501,0.1572581723028485749104413044349623514013,15079.8109207993205724900108289255920621,621144.9801394444733521197589202042987727,0.1201059841636493043585760347238811191292,146222.3291299984239982810847330926696858,9059.444019775853974572627987204628846671,0.3255973098806444026162235491258183066956,5781.471979632486628091718766597723358495,212203.617182147421060940288794806371707,0.1347123601489706443814167674541408565266,56029.4422014012475594209107194677036505,221263.0612019232750355129167820110005527,0.1310513079893509694672845844384948718533,56833.7546172701260205108530266646105839,842408.041341367748387632675702215299325,0.1023182708247911117262248643442819921956,168939.7188731378690919972849115379021281
2021,138568.435465078865976303116729724516111,0.0859004604615612830673032657630709975726,23330.0611273012902434854603567592543657,92645.8991642877969976584872982401315214,0.0956274335375677381344834580472350974198,17364.5995471278221721339084967728034717,45929.5886709618753090828324233099298274,0.1143950548280399929607472142722760828631,10298.070915918256145925483732664156555,113704.9786546465560803166540458559833772,0.0913268875075484288005521614060146255667,20353.270717496558577502748780207414452,23690.840412796861111569296889815049922,0.1321159921768694310488682737168035909664,6134.68021781544323963934883510264098606,22238.7482581650141975135355334948799053,0.1029410448743190438873139803352524387248,4486.98876548920043218888507422007348656,138575.487835249672306741319721550061349,0.0858940508587119876829593390578420769476,23329.507599787849048734031061562153845,498.183086408745821909347181384751773351,0.1727477962679300838255193026630072468794,168.677659417530598643558885668960270003,54174.3753484167971445397754568405969505,0.3536324198741360702609379889863633609709,37549.3182812755357259094921139880617599,54672.5584348255429664491226382253487238,0.3503492583091505141415705271250498613321,37542.8009831094469791157303112527179047,193248.0462700752152731904423597754100736,0.1272940661973424115878379827795976232775,48214.6860050436857765079298971716936657
2022,116959.9285640042365516533775461849099443,0.1088639684617318296475745256117429327125,24956.1350699772033434165906607858198848,78033.8298673369218525667463096697309039,0.1455674615984900597752475991809525341971,22264.0056038894811329579654351853740594,39053.3917941957956783596326075346962467,0.1307381548129581700654829202696620882629,10007.3060294269331320429667881305083992,64700.6254046621300456932038604709977131,0.1021928562219642784683604626839196090761,12959.4057505216205808681907092936417882,25925.5262383764252993286546138754978092,0.1545529485392926030906015508811634983225,7853.458384244788718789449948348311796353,13127.8655558193703790309779936591984375,0.1076770759285941551936929973086340780258,2770.597545419302981874005834841993246747,117087.2216615327175309263789172044271512,0.1087411044296442541275798026585371875734,24955.0998442243227479429195539324709566,58997.8134817782547012377753848756969832,0.2723989972901259260573541506994980870106,31499.0526601026884724238418839498961571,41499.8073539120972202907590481284362113,0.2926147507434186408015117533722321151887,23801.1733381391652442555379266340841225,100497.6208356903519215285344330041331951,0.270218588106648314260055037125065503335,53226.3974121831563514329304261153079115,217584.8424972230694524549133502085603454,0.1750252866325362555392231948980861618243,74642.3848729445780051178573182699692386
2023,94464.2759630524435231889984773114411329,0.0858165118686226712110101209313550990629,15888.9255323145091750815028257555969861,66888.9081031990067297102059966217849325,0.1098616485531675863018110741068406916478,14403.1103997119946823146288309227001117,27811.4029621382993980258800864185527877,0.1017211835882020074569627254493662290267,5544.857300051984750723309297257626787812,37592.252814229656153955339219153240865,0.0945047250659946318031280268099809392368,6963.185212967467784606621195583973715745,20701.3815124506483379069506169349377562,0.1099195676534564926212760388599801768482,4459.954335128551758237340818641374323683,7110.021449687651060118929469483615031426,0.0975063263858367010687629503171887360321,1358.813261283746089310944355481992630031,94700.3110653373061277360860830403377203,0.0856511743943556847187631145238852527806,15897.9380021835964986143269307376033338,33753.0607644000164084124029039299088679,0.1223910395487669647753546345569008229671,8096.901502018929177705079395620938824674,30424.8724419100666630739485905802331077,0.1808520932559694241338155768640545762317,10784.7076616039753620904504136475386827,64177.933206310083071486351494510141976,0.1261925821797649306078137508255447474443,15873.6070561189095782287587850266537155,158878.2442716473891992224375775504796947,0.0953571276547183536587977488908623580627,29694.3391203152500211310714086419763178
