"SURVEY_YEAR","BIOMASS_MALE_LE119","CV_BIOMASS_MALE_LE119","CI_BIOMASS_MALE_LE119","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE135","CV_BIOMASS_MALE_GE135","CI_BIOMASS_MALE_GE135","BIOMASS_MALE_LE94","CV_BIOMASS_MALE_LE94","CI_BIOMASS_MALE_LE94","BIOMASS_MALE_GE65","CV_BIOMASS_MALE_GE65","CI_BIOMASS_MALE_GE65","BIOMASS_MALE_95TO109","CV_BIOMASS_MALE_95TO109","CI_BIOMASS_MALE_95TO109","BIOMASS_MALE_110TO134","CV_BIOMASS_MALE_110TO134","CI_BIOMASS_MALE_110TO134","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL"
2008,17449.844868743533659343869150216648956,0.2270284090207372849794191589097954661581,7764.756615690660535952809669885428059194,61977.5676888922820767365491713853051173,0.2964346430603815914583273880376431875822,36009.7043849905488343026776559693536523,44860.8977092578089474121622624832367076,0.326675789961282965145902239149246993617,28723.739627186444058284195648353709937,2008.764349303924258430877971912707098612,0.2991408844257824472665373097393939055522,1177.770946345364284410332882773239132674,79427.2788017079157403891089653335687339,0.2516463325164598975144354419515427149037,39175.6634879358269383805069938268924648,6010.148217919799296476968548465909143265,0.3025535729197778936608573846449676815503,3564.047961533779464074444144275569416323,26547.6022811542832337604095387401011238,0.2205782308719114904480651269691298775075,11477.4133643335419057942550751359687862,79427.4125576358157360804183216019540734,0.251645886950408687421931500388023146315,39175.6600952348959077047239383051895227
2009,9367.921672265199588846143043257102935822,0.3135385823581262396902409092193753527921,5756.921566297436019700309954986068303485,48577.6531020160067022263802681305051476,0.3084117218460439311434903511226793754825,29364.5585674078446337617040791573304063,33572.9831772823446740811108869504584934,0.3464867507765468664807087006915335503618,22799.8839557455675135314382208617923327,802.101594907193040026240234186444694394,0.3300538760760018009593636992141629539027,518.884011195489694256168440922165820852,57939.7726704851083398006505806160266124,0.2972126915014536853848855450263914711299,33752.0541295394058077088091980267944721,3581.423097868803146991213603456956568152,0.3448567306475063450269264559280691032481,2420.752606769139220667035004575708733853,19989.0669042228654299739585867937483274,0.3006051699097310741052041192713756580988,11777.2810320385572995068269697997668031,57945.5747742812062910725233113876080833,0.2971818878870552534004743166806527321598,33751.9355999979723593445690058562372261
2010,5889.991288018217608587112328365342566076,0.1643324290797832552497314519822203403101,1897.116488212838149471873071147994091707,41404.8334848877928033144302760730578659,0.2011329835835004383399118167120950799573,16322.6402794432711222937126289198319031,31451.1917830726408891576009063134891818,0.2263134195609329576440851881487429000624,13950.9404529200159980576952368921656643,796.875965438077338963872610222014132956,0.3506876998804616171128410437082548911755,547.731014842623077500369084070687542973,47288.6923978685824125093411691420264518,0.1849018434579330849697244725438320170366,17137.7821421988520294689341731158832234,1875.257046013524672635332574801497889763,0.16236624615930752034123403628702962182,596.777756404215320000959023747523633141,13171.4999783817675111447365131013992277,0.1802623524432101122145128407140083538466,4653.678119765225555899219178924197874388,47294.824772906010411901542604438400432,0.184870855786075158393185857162884527364,17137.132070838419633893317543840555487
2011,9195.084632573480023873496067746873621275,0.331674486474575455687319326703399605372,5977.558948254175874523610597626750301961,36449.5993219531885881992662157079585122,0.1959353212925498314601326628646003718862,13997.8573500979448032010970455446988707,28567.9034214718853925411950759367281018,0.2365256348961476235692732540766164254095,13243.8013290543127076231838449834366886,4513.184674959321130426204030685150359422,0.5777929648726369656332631023631778147795,5111.065254550489250332634304205943507577,43088.1058727962116263642228211467123092,0.183113533418470384510579596647032189143,15464.4300167666438993880117774353736414,2385.888127967518770361032796195970851022,0.3110653907576118052913530521035203396013,1454.647756747119765155213394290088341026,10177.7077301279433187443303806369828213,0.2150297843090577397914532367600559002045,4289.480184021280931389353939920103438561,45644.6839545266686120727622834548321336,0.1805804908507848842658251221334293537342,16155.3772891452465556101978497334909777
2012,5841.449758716132448921740632207431679989,0.2757203591456393062316914252962634933982,3156.788985792663411983702570900211258181,31523.5414241499519494264902213840279179,0.2476780844581928519208804742890560894541,15303.0730963330274395944650796779641753,24728.6487388075599338901731661536952695,0.2773818408020133408478545984458904858602,13444.1850911249800772722689183687918527,1469.392199179386546365007342584099112223,0.4510905979287772382249669922570017132996,1299.144851210632415196733153730838725421,37342.0827344046477867474272321097373469,0.2266777529789045944256106660946533336506,16590.6540353429021466520584531732914896,2670.602464126916745785750009100393570446,0.3023001237409701775686465774541653924256,1582.353972522273331765509981429571482358,8496.34778075222117230730033575327164591,0.2070127212684408719074918427177079528946,3447.350066875727646416405215294399566229,37364.991182866084398348230853591459598,0.2265248103795296518771568864914151640705,16589.6311833618127548197577050939898416
2013,6242.571895966996447381353080303574361689,0.1816648132743189742577495691061668934507,2222.749089351417334713553762589667193636,38796.5208692970129323067441202048477838,0.1625728332578207597092369900711852693516,12362.2302238048617270627292287304624734,32424.5207536020264018223026125634722096,0.1740232261685274395608459909784769215163,11059.5346286799865437017287207781962973,973.743225642612334274116387869688297095,0.2883247359832259195801429988169109455861,550.278346559767529531228106929249124226,45033.1940206221730669996369157369387688,0.1562481383908925659346860660291136567306,13791.2513537754542561284909772828342631,2023.581220747638007833134749848910147388,0.2300201608291694484941110357109892534578,912.310376580627128389467036077117403917,9617.247565271732635758543450226351491476,0.1661903303856301965909419305370051670386,3132.655358534897437109236936004275486142,45039.0927652640093796880972005084221455,0.1562288327077529412300016495892582625837,13791.3535823094575946655254492810498991
2014,13420.5040193720471468068282328074267312,0.3279543879938545151220684006791891506485,8626.57383719475974919250035444553054079,58125.2466911429749383598102842630885596,0.1361186081532777460992283077385930085838,15507.3782492020171844621549584542683403,43944.5023486717336682349162966097241756,0.1486966072479532489281089896595694885839,12807.4208766365117709862857836866303704,2194.326169978231968956670020082242331307,0.6172757474211386304129151272626909202671,2654.828480251792155350484636150008940343,71536.0076140853073242585161601153023662,0.1370244518738422309056581288445447196362,19212.2771758235654302245365114363942136,7035.8280757162013026020558904097806266,0.3990232118353058159616339210762771859511,5502.61908471886384526755638267929577605,18371.0941161488551453729963099687681571,0.1564785280940439797016822260096923983528,5634.376262873364381012378795449402104194,71545.7507105150220851666385170705152907,0.1369928578097264024391598191466602866571,19210.4634337924036530187582895379806124
2015,8166.360643983724011335506498867184182645,0.1981975734967748344263306976721125376742,3172.363613316781870365309815970718535887,37817.7044975335946892192226582853854536,0.1567245356262817645619373677054432723419,11616.8458646226839587294693934891250216,32206.9650539444581835996763866573042808,0.1731611227760105568474447194889103512873,10930.9086906995652696383934950728980209,964.582698613898808453744973423212981374,0.6263264078348681703730409614820458272459,1184.121488697712766902355157714718421302,45964.2604348197761643957300403979577252,0.1489419743557118821895846676531997438443,13418.1750899658912022150870562845136633,2922.917504636795287049404917854622347208,0.2770415021404601299404538068649412104312,1587.14813398975728246251110859598118463,9889.599884322166421451902879217430026768,0.1872867786127178107715840642156768526241,3630.294956042674297021319345729083329776,45984.0651415173187005547291571525696363,0.1488668415179324295696004389756706466408,13417.1849740341779334703037842358416334
2016,3524.821594723728671452816284122257286597,0.2376501668079824892932805183761829463793,1641.841902310767019885448217193036427143,38607.7282303771094050179125714991671032,0.1410646019650849759510536210165632608023,10674.5202785648701174413914428503086304,31899.7592960432428875953373837652393929,0.1470221207459107930964137722112450877604,9192.341715457185476726782734624395316713,663.363067518358711143914905859730342956,0.5724512559699953266523272553006207034193,744.296321483386779998110433088258972558,41759.525435411845303722669940863997426,0.1415917119750175398976214508043606987436,11589.0932874219357301556757773857179551,1193.982266855367803196270589521529953183,0.4518815260778076079076649918894459326502,1057.495516558629707404860403072358953898,8375.445194683868674535205976474924700589,0.2742901135071574418915556373267264078667,4502.711553720716807402261182762153513933,42132.5498251008380764707288556214243896,0.1410206750717593540382031739241295551353,11645.4588129073031085608501078455396211
2017,4539.353033872863229802087906112047555434,0.2247261798235335159643535213731515600359,1999.418473698326359639120832450582698073,41739.1209086090116663435323135831619095,0.2074188403747567541856524827404272721089,16968.6609119658715877984252983862566261,37529.0455893639744949439892267899383728,0.2350634863229833987312573125469741623839,17290.548257435754963851815221630841837,2175.493108167542752642548090024216884428,0.3453399602826611218134098171534268938867,1472.51801899677313149777971490231787392,46273.0827766455257832528583176068263412,0.1860808331832067954127770050187377849585,16876.6462421860433619861204944079633533,1766.676859769168471424122719178529438843,0.3896700619940302263469546792354230917931,1349.30531968055422503568107491769274572,4807.258385181189177134960183702524768834,0.344418001478045320076279417534539878768,3245.184398200853922344956098761814338002,46278.4739424818748961456202196952094649,0.1860595980264793143242873178409118384514,16876.6863476734670459315485399658356857
2018,3844.176806651884794107182954936008336355,0.1987390464966630510290264025291725052944,1497.416544912421934356245053379363891826,31049.7951648464986855010580597695040588,0.1291356589662222461703693581419955162011,7858.886088382200851950097257319073980407,27634.1577641754355174403927724714500615,0.1494055774712710857073662191322543828746,8092.246705430127193488510466217677706643,1017.440870355831259200404082055416611508,0.3528235495255076824129425743495278578043,703.59511465008189211868602493022857982,34884.4960952941023576736523129993782426,0.1182962271110501258305551700637879398961,8088.340374577166792557735537811819930957,1366.010511185963414442334222542776807877,0.2707693406994968705939951591985422957119,724.952580384715777180933372470348329493,4876.362825781153288525109937635868914282,0.3344976375455948860321307217147613691042,3197.018416276355865686438841856712007782,34893.9719714983834796082410147055123952,0.1182596785410249806542317290644222678961,8088.037820403111656550486224644573392013
2019,5414.192638518565720387987495618594141898,0.262421556456863820185627420835858047305,2784.769683948379115242461775540227021104,26137.2719419010851001946705915963663235,0.2204128480340800686814672616380169175834,11291.5414751691106993348797772414718016,17373.339991699122035545529045400632308,0.2549818175911693464305986701432980126932,8682.576185077074480189480559001444483881,872.602146899157783859827851694688153864,0.2995641388810902491581406818260815392211,512.34460901440816225152342067773313273,31497.5709314916813074234950711981827809,0.2164718752745520867323113375900716645726,13363.9429624211202664904778671335916798,1536.915455471989841477754138022978634042,0.3395648892149022446486114634205166951042,1022.889751685233818519325922960143334332,11768.6069863493811596995470520966613695,0.3808016829036869449830233642156937335938,8783.750477834506483766366051242987056114,31551.4645804196508205826580872149604653,0.2160866872528815452821680401382772085693,13362.9888599526406476761558967680126006
2021,2971.371270242769735059809887279193418529,0.2298247999669285073567357634964956130889,1338.47382330960473249578931995945745216,36768.2945605209691417550462117119974432,0.1824174274657806864561907956672228220836,13146.068303827213203192144263884797456,29531.4490285915706546283501794222275222,0.2081439717091018832876754432234170000253,12047.714458626458424116593601436562876,801.113752382880139107683763337608772733,0.3024067137004622495374262486224273465311,474.833867230371177281235848231762694498,39712.8090369051462156468023113939042038,0.1692570332103135816032875471149798060925,13174.477586547219483742143830209903089,826.179048260768760565028620530958773362,0.2711803947254188165836296607046484523441,439.125378425603184828527611983170414384,8580.92400152851932251379353570039579331,0.1729298804370878051775902665753957347967,2908.44039678316524643784280785366506746,39739.6658307637388768148560989911908618,0.1691360772607926484960886109993329317501,13173.9659329294693232692342485172732128
2022,3265.262804857568703490401266399105604031,0.1736349798170648201577937319692347095065,1111.249128788958556231371283461749573145,41056.2191116647923051018336784190581068,0.160330856995371502860541833398800949853,12901.8544385194138584058015591113351108,35052.4233855683934518587684055691192136,0.1851205606795031909308274561362097899615,12718.2915698110308907425989203904330909,791.127436196867038587091043420024335961,0.2936204781139416675796005290378292207038,455.29078348775472338843708910069605726,44300.3011388021298218360623549154455937,0.150825509084764831775660189273008036312,13095.9663248617081704361407859088015583,1416.123169745511893708848574180060437098,0.1986010051159536189210625508653905266833,551.23723036371977089197798259074886845,7061.807925011588624437526921648959724218,0.2285564353567964586856808607942781303119,3163.482427169447214931187760718954650551,44321.4819165223610085922349448181637108,0.1507500079773829428928021008295140165818,13095.6689548709523426193828225232783953
2023,3948.655699694830256092225956316323638389,0.1472388616398279504273852687364078113895,1139.535317652142870038047060696367737826,23990.9222343878210988870560717338613741,0.1640743119294727596158723844804200675958,7715.136353994915059094095820813803983591,19443.853508096030223056154162902600101,0.1987047979810152984400993327742567186651,7572.63048726540749633532908820823230463,1788.339629015917224027246816340816783965,0.2184600374032272377602362504327584595928,765.734254799201966304959804715688579404,27929.0461113478415928946637411959824005,0.1474792884365771043278773583516974082717,8073.153460539303733722234096314385507653,1294.466917040380797637729158479466801271,0.2278113583547176859077641497575239679992,577.992762763777087301643885643743067752,5412.917879930323110258151890327301326394,0.2844110978898002562786337459486314016658,3017.408077355893864415139635441149105194,27939.5779340826513549792820280501850125,0.14739810681779881478407622710444972037,8071.752149833373579395106253408564245326
